,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms
1049,0.786,0.881,-4.714,0.0309,0.0468,4.27e-05,0.084,0.913,113.998,3MooLJiHgW2vt15T4WbYlH,242573
1050,0.597,0.713,-5.487,0.0525,0.0227,1.62e-06,0.0712,0.894,160.03,3zxnoWf0ZEMvz4WfC8PMk7,192000
1051,0.875,0.749,-7.011,0.195,0.101,6.61e-05,0.0491,0.697,123.736,3hxmrbTspeH0jY3vs0PD7M,256307
1052,0.467,0.304,-11.446,0.0664,0.873,0.000544,0.103,0.521,202.286,78FDBswBnaJXgE67wuqiKX,146065
1053,0.761,0.828,-7.259,0.0721,0.133,0.0858,0.348,0.935,139.616,78krcD2vFUXJ3Y0XXeiHWH,224480
1054,0.679,0.531,-7.068,0.0377,0.0651,0.13,0.0682,0.375,98.338,6w5uKWLJLpjB5PUgbax3mb,254507
1055,0.761,0.773,-9.011,0.0932,0.00239,0.629,0.0659,0.225,139.932,1zrMCTXvieAePZtow3FSS4,302173
1056,0.161,0.0617,-25.219,0.0362,0.933,0.896,0.0837,0.0325,63.772,0b72vBY6bHfBRi58IQBsnd,122000
1057,0.811,0.566,-6.033,0.517,0.563,0.0,0.104,0.169,100.224,49fT6owWuknekShh9utsjv,147240
1058,0.89,0.48,-6.914,0.103,0.0715,0.0,0.11,0.653,102.999,2gPC5oqvHqux4T6VjujO0E,200600
1059,0.317,0.547,-6.549,0.0366,0.187,0.0,0.121,0.11,117.332,5ooilrQAnOJbUjq7IDm8lY,222173
1060,0.645,0.646,-9.183,0.102,0.6,0.0787,0.906,0.321,120.469,6Nx4d4vWfQA5zYIGmQEaKG,371560
1061,0.273,0.967,-4.562,0.154,0.000548,0.14,0.224,0.182,133.988,5PYnIaExtk5OlHJLM0Op4v,185013
1062,0.388,0.952,-2.896,0.0805,0.00153,0.0,0.403,0.577,180.038,6gem1aivJFNNsHmLNLjXno,231619
1063,0.63,0.955,-3.935,0.101,0.146,0.0,0.275,0.79,65.721,6HTfgaI83izjeVDS5IQO6y,220140
1064,0.626,0.795,-6.999,0.0297,0.0704,1.11e-05,0.0814,0.843,131.709,5zEirgxoW8qgmFYHaUUD4t,213280
1065,0.103,0.128,-18.955,0.0333,0.975,0.948,0.175,0.035,90.166,17gf3uGb4iFadhy6IzZbFH,227960
1066,0.301,0.0227,-27.464,0.0477,0.988,0.0737,0.211,0.877,81.959,6dPExIlM9nnX4oqqfr0LOT,80773
1067,0.683,0.793,-5.346,0.0689,0.0288,0.0,0.1,0.871,82.054,7HyQdYURalbzdEDgZIljat,198000
1068,0.601,0.931,-5.086,0.0944,0.054,0.114,0.224,0.11,126.99,7AeHoJTmDBlpkKvJHQAQX3,340154
1069,0.61,0.841,-8.807,0.0686,0.349,0.0258,0.318,0.864,107.592,7u6URNyxjcuSRFC0wzvcg3,272000
1070,0.351,0.927,-5.171,0.0564,0.00396,0.205,0.166,0.557,180.978,2qTJfGtP35AWphDHwjSTjO,365347
1071,0.505,0.461,-7.72,0.0253,0.262,0.0,0.0994,0.312,166.036,73AeCUTrtIAiYPDLbx0AMT,236293
1072,0.287,0.991,-6.266,0.146,0.0001,0.00136,0.387,0.248,138.581,05pK81o3qm38lC1pzXS11K,166000
1073,0.604,0.983,-4.233,0.0596,0.0146,1.52e-06,0.2,0.651,119.988,048cItstfpkFtxMLG64z0K,243640
1074,0.675,0.76,-8.04,0.0791,0.0288,0.0318,0.157,0.829,112.316,5HUNK7JdtU24PZuLbIeJdu,272400
1075,0.361,0.468,-5.276,0.0343,0.131,9.78e-06,0.175,0.04,150.572,3BRO4QR9ZDj9Ae3VtbjeUr,149106
1076,0.827,0.655,-12.828,0.0905,0.151,0.00521,0.0427,0.842,103.837,746CCMLis8SK64lLVXMF1d,318800
1077,0.668,0.831,-4.299,0.281,0.0789,0.376,0.232,0.276,110.024,5UarKOjkRM12OycjirQiP2,271373
1078,0.349,0.97,-5.563,0.108,3.54e-06,0.0331,0.15,0.391,95.93,38G0mpNeedfY5EdAnIvil7,251947
1079,0.644,0.515,-11.274,0.143,0.589,0.00522,0.0847,0.519,144.072,77v9kYcrCZV615E0P9WMrD,233880
1080,0.579,0.57,-5.869,0.0227,0.0644,0.00636,0.105,0.368,80.028,6yFD0TSZvxydqGxLNDjZUO,281973
1081,0.316,0.423,-15.941,0.0501,0.399,0.0034,0.79,0.382,190.433,7aEpweOrSg9OCucFkMPf5R,202427
1082,0.326,0.218,-20.226,0.0385,0.929,0.853,0.0619,0.299,112.975,7sAegd8lRXAYEW4utawKtf,409627
1083,0.417,0.996,-5.275,0.132,0.0293,0.955,0.877,0.175,113.404,0mFZA712n5Wjn1m99fsxFX,143107
1084,0.576,0.0968,-19.439,0.036,0.546,0.286,0.226,0.168,113.232,7zto61V8ySp03Qi6X1LU2X,551787
1085,0.597,0.194,-9.035,0.0487,0.74,0.0,0.119,0.273,139.576,7aIbjVxs4tFjcUPTRp34dB,283467
1086,0.659,0.76,-2.564,0.151,0.237,0.0,0.148,0.742,119.849,0Yc1PcFl82lC2w3Bu4fXGP,175800
1087,0.616,0.81,-6.19,0.374,0.0902,0.0,0.425,0.703,121.024,1ztFzSOgRMVTMOE8r0Jmlp,176692
1088,0.653,0.835,-5.769,0.292,0.174,0.0,0.306,0.515,135.041,6CZpEC9kyyCJWWZKPnviXY,233267
1089,0.633,0.813,-5.025,0.154,0.118,0.0,0.133,0.782,178.097,6L4okhXpRc3yFh5lhGWI9X,154547
1090,0.856,0.694,-4.393,0.169,0.371,0.0,0.109,0.489,122.08,0dbTQYW3Ad1FTzIA9t90E8,324189
